GAME_ID,home_team_id,home_team_name,away_team_id,away_team_name,pts_diff,ast_diff,blk_diff,fg_pct_diff,plus_minus_diff,reb_diff,stl_diff,tov_diff,home_win
0022200001,1610612738,Boston Celtics,1610612755,Philadelphia 76ers,9,8,0,0.061000000000000054,18,5,0,-3,1
0022200002,1610612744,Golden State Warriors,1610612747,Los Angeles Lakers,14,8,0,0.029000000000000026,28,0,-1,-4,1
0022200003,1610612765,Detroit Pistons,1610612753,Orlando Magic,4,10,-1,-0.062,8,-7,6,-5,1
0022200004,1610612754,Indiana Pacers,1610612764,Washington Wizards,-7,0,-5,-0.05499999999999999,-14,-11,2,-2,0
0022200005,1610612737,Atlanta Hawks,1610612745,Houston Rockets,10,5,2,0.07100000000000001,20,-16,8,-7,1
0022200006,1610612751,Brooklyn Nets,1610612740,New Orleans Pelicans,-22,-9,6,-0.04099999999999998,-44,-22,1,3,0
0022200007,1610612748,Miami Heat,1610612741,Chicago Bulls,-8,-2,-4,0.02200000000000002,-16,0,-6,4,0
0022200008,1610612761,Toronto Raptors,1610612739,Cleveland Cavaliers,3,-6,-1,-0.07500000000000001,6,3,10,-4,1
0022200009,1610612763,Memphis Grizzlies,1610612752,New York Knicks,3,-1,2,-0.015000000000000013,6,10,-1,2,1
0022200010,1610612750,Minnesota Timberwolves,1610612760,Oklahoma City Thunder,7,3,-1,0.030999999999999972,14,-2,0,0,1
0022200011,1610612759,San Antonio Spurs,1610612766,Charlotte Hornets,-27,-4,-2,-0.10699999999999998,-54,-7,1,0,0
0022200012,1610612762,Utah Jazz,1610612743,Denver Nuggets,21,6,-2,0.02400000000000002,42,8,0,-1,1
0022200013,1610612756,Phoenix Suns,1610612742,Dallas Mavericks,2,8,1,0.003999999999999948,4,0,-2,0,1
0022200014,1610612758,Sacramento Kings,1610612757,Portland Trail Blazers,-7,7,3,0.016000000000000014,-14,-3,-3,5,0
0022200015,1610612755,Philadelphia 76ers,1610612749,Milwaukee Bucks,-2,-7,-1,0.02899999999999997,-4,-4,2,-4,0
0022200016,1610612747,Los Angeles Lakers,1610612746,LA Clippers,-6,5,-2,-0.11200000000000004,-12,-20,6,-13,0
0022200017,1610612766,Charlotte Hornets,1610612740,New Orleans Pelicans,-12,7,-3,-0.01799999999999996,-24,-16,0,-2,0
0022200018,1610612754,Indiana Pacers,1610612759,San Antonio Spurs,-3,-2,2,-0.05300000000000005,-6,5,-1,-1,0
0022200019,1610612764,Washington Wizards,1610612741,Chicago Bulls,2,7,5,0.09500000000000003,4,1,0,4,1
0022200020,1610612737,Atlanta Hawks,1610612753,Orlando Magic,10,10,-5,0.03600000000000003,20,2,1,-2,1
0022200021,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,4,1,9,-0.013000000000000012,8,3,-6,-2,1
0022200022,1610612748,Miami Heat,1610612738,Boston Celtics,-7,6,-8,-0.062,-14,-7,4,-10,0
0022200023,1610612752,New York Knicks,1610612765,Detroit Pistons,24,3,4,0.09300000000000003,48,1,-2,-3,1
0022200024,1610612745,Houston Rockets,1610612763,Memphis Grizzlies,-7,-8,-4,0.013999999999999957,-14,-5,-4,2,0
0022200025,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,-6,-19,-1,0.017000000000000015,-12,6,-6,7,0
0022200026,1610612744,Golden State Warriors,1610612743,Denver Nuggets,-5,4,1,-0.05800000000000005,-10,-6,0,-1,0
0022200027,1610612757,Portland Trail Blazers,1610612756,Phoenix Suns,2,-17,4,-0.018000000000000016,4,7,-6,4,1
0022200028,1610612755,Philadelphia 76ers,1610612759,San Antonio Spurs,-9,-1,-2,-0.04299999999999998,-18,-3,1,-2,0
0022200029,1610612754,Indiana Pacers,1610612765,Detroit Pistons,9,2,12,0.04799999999999999,18,6,2,-3,1
0022200030,1610612753,Orlando Magic,1610612738,Boston Celtics,-6,-3,1,-0.009000000000000008,-12,11,0,1,0
0022200031,1610612748,Miami Heat,1610612761,Toronto Raptors,3,4,-3,0.07500000000000001,6,7,-7,10,1
0022200032,1610612741,Chicago Bulls,1610612739,Cleveland Cavaliers,-32,-13,2,-0.15999999999999992,-64,-13,8,-8,0
0022200033,1610612749,Milwaukee Bucks,1610612745,Houston Rockets,20,9,4,0.17799999999999994,40,0,-3,2,1
0022200034,1610612742,Dallas Mavericks,1610612763,Memphis Grizzlies,41,3,-1,0.07,82,23,3,-3,1
0022200035,1610612743,Denver Nuggets,1610612760,Oklahoma City Thunder,5,4,1,0.046999999999999986,10,-1,-5,5,1
0022200036,1610612758,Sacramento Kings,1610612746,LA Clippers,-2,0,2,-0.03500000000000003,-4,-1,-3,-1,0
0022200037,1610612747,Los Angeles Lakers,1610612757,Portland Trail Blazers,-2,7,4,0.006000000000000005,-4,-12,3,-6,0
0022200038,1610612737,Atlanta Hawks,1610612766,Charlotte Hornets,-17,-5,3,-0.11100000000000004,-34,-7,1,-2,0
0022200039,1610612739,Cleveland Cavaliers,1610612764,Washington Wizards,10,-6,1,-0.067,20,13,1,-7,1
0022200040,1610612740,New Orleans Pelicans,1610612762,Utah Jazz,-1,1,0,0.03199999999999997,-2,1,-5,0,0
0022200041,1610612760,Oklahoma City Thunder,1610612750,Minnesota Timberwolves,-10,0,1,-0.08700000000000002,-20,-12,-2,-4,0
0022200042,1610612744,Golden State Warriors,1610612758,Sacramento Kings,5,-7,3,0.04700000000000004,10,-14,-3,-3,1
0022200043,1610612746,LA Clippers,1610612756,Phoenix Suns,-17,-13,-3,-0.02300000000000002,-34,-6,5,2,0
0022200044,1610612755,Philadelphia 76ers,1610612754,Indiana Pacers,14,-2,3,0.05299999999999999,28,-8,5,-5,1
0022200045,1610612748,Miami Heat,1610612761,Toronto Raptors,-8,-3,-3,-0.04600000000000004,-16,-6,-1,0,0
0022200046,1610612752,New York Knicks,1610612753,Orlando Magic,13,10,-1,0.04300000000000004,26,9,1,1,1
0022200047,1610612741,Chicago Bulls,1610612738,Boston Celtics,18,3,-1,0.11299999999999999,36,15,-1,3,1
0022200048,1610612745,Houston Rockets,1610612762,Utah Jazz,6,-6,-3,-0.05099999999999999,12,-2,-1,-4,1
0022200049,1610612763,Memphis Grizzlies,1610612751,Brooklyn Nets,10,-6,-4,-0.040000000000000036,20,3,3,-2,1
0022200050,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,-9,-13,5,-0.015000000000000013,-18,0,-4,3,0
0022200051,1610612757,Portland Trail Blazers,1610612743,Denver Nuggets,25,-5,5,0.08299999999999996,50,7,-1,2,1
0022200052,1610612764,Washington Wizards,1610612765,Detroit Pistons,21,14,6,0.10900000000000004,42,6,1,-1,1
0022200053,1610612740,New Orleans Pelicans,1610612742,Dallas Mavericks,2,7,-2,0.07899999999999996,4,-11,-1,2,1
0022200054,1610612760,Oklahoma City Thunder,1610612746,LA Clippers,14,-2,-6,-0.03999999999999998,28,13,7,-13,1
0022200055,1610612756,Phoenix Suns,1610612744,Golden State Warriors,29,3,-3,0.06,58,8,1,-2,1
0022200056,1610612739,Cleveland Cavaliers,1610612753,Orlando Magic,11,6,-3,-0.018000000000000016,22,0,0,-4,1
0022200057,1610612765,Detroit Pistons,1610612737,Atlanta Hawks,-5,1,-6,-0.032999999999999974,-10,-6,-2,2,0
0022200058,1610612752,New York Knicks,1610612766,Charlotte Hornets,3,-5,6,0.041000000000000036,6,4,-4,1,1
0022200059,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,10,3,3,0.04200000000000004,20,5,3,-4,1
0022200060,1610612749,Milwaukee Bucks,1610612751,Brooklyn Nets,11,-2,6,0.04799999999999999,22,17,1,5,1
0022200061,1610612741,Chicago Bulls,1610612754,Indiana Pacers,15,3,-7,0.064,30,6,5,-2,1
0022200062,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,12,3,4,0.197,24,-11,3,1,1
0022200063,1610612762,Utah Jazz,1610612745,Houston Rockets,8,9,3,0.03899999999999998,16,4,4,-3,1
0022200064,1610612743,Denver Nuggets,1610612747,Los Angeles Lakers,11,9,1,0.013000000000000012,22,7,4,-3,1
0022200065,1610612757,Portland Trail Blazers,1610612748,Miami Heat,-21,-14,2,-0.07,-42,-8,-4,1,0
0022200066,1610612751,Brooklyn Nets,1610612742,Dallas Mavericks,-4,-5,2,-0.043999999999999984,-8,8,2,-3,0
0022200067,1610612760,Oklahoma City Thunder,1610612746,LA Clippers,8,6,-1,-0.04200000000000004,16,-8,4,-8,1
0022200068,1610612744,Golden State Warriors,1610612748,Miami Heat,13,5,-3,0.056999999999999995,26,19,-12,9,1
0022200069,1610612758,Sacramento Kings,1610612763,Memphis Grizzlies,-15,1,-1,-0.051000000000000045,-30,-3,0,-1,0
0022200070,1610612765,Detroit Pistons,1610612737,Atlanta Hawks,-24,-13,-4,-0.13699999999999996,-48,-3,-3,4,0
0022200071,1610612753,Orlando Magic,1610612766,Charlotte Hornets,20,7,1,0.10999999999999999,40,1,5,-3,1
0022200072,1610612738,Boston Celtics,1610612739,Cleveland Cavaliers,-9,10,0,-0.0050000000000000044,-18,-8,4,3,0
0022200073,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,-22,-5,-1,-0.14,-44,4,-2,2,0
0022200074,1610612764,Washington Wizards,1610612754,Indiana Pacers,-10,-5,-4,-0.029000000000000026,-20,-3,1,-1,0
0022200075,1610612749,Milwaukee Bucks,1610612752,New York Knicks,11,4,3,-0.013000000000000012,22,6,2,-6,1
0022200076,1610612750,Minnesota Timberwolves,1610612747,Los Angeles Lakers,9,7,3,-0.0020000000000000018,18,-6,5,-12,1
0022200077,1610612759,San Antonio Spurs,1610612741,Chicago Bulls,5,17,0,0.06000000000000005,10,0,-6,8,1
0022200078,1610612743,Denver Nuggets,1610612762,Utah Jazz,16,-6,-4,0.041000000000000036,32,20,-5,2,1
0022200079,1610612756,Phoenix Suns,1610612740,New Orleans Pelicans,13,8,6,0.08000000000000002,26,14,-3,-2,1
0022200080,1610612757,Portland Trail Blazers,1610612745,Houston Rockets,14,7,0,0.10700000000000004,28,6,-1,-1,1
0022200081,1610612758,Sacramento Kings,1610612748,Miami Heat,6,9,3,0.12600000000000006,12,9,-6,12,1
0022200082,1610612766,Charlotte Hornets,1610612744,Golden State Warriors,7,1,-4,-0.018000000000000016,14,6,-6,0,1
0022200083,1610612751,Brooklyn Nets,1610612754,Indiana Pacers,-9,-2,8,0.07400000000000001,-18,-19,-1,-3,0
0022200084,1610612741,Chicago Bulls,1610612755,Philadelphia 76ers,-5,-6,-3,-0.043999999999999984,-10,-1,-1,-1,0
0022200085,1610612749,Milwaukee Bucks,1610612737,Atlanta Hawks,8,5,3,0.010000000000000009,16,7,3,-1,1
0022200086,1610612742,Dallas Mavericks,1610612760,Oklahoma City Thunder,-6,-8,-1,-0.09399999999999997,-12,2,-1,1,0
0022200087,1610612762,Utah Jazz,1610612763,Memphis Grizzlies,1,6,1,-0.050999999999999934,2,-6,-3,0,1
0022200088,1610612746,LA Clippers,1610612740,New Orleans Pelicans,-21,-8,5,-0.07600000000000001,-42,-11,-6,2,0
0022200089,1610612738,Boston Celtics,1610612764,Washington Wizards,18,7,-1,0.068,36,-4,-1,4,1
0022200090,1610612739,Cleveland Cavaliers,1610612752,New York Knicks,13,7,3,-0.02799999999999997,26,-2,-6,0,1
0022200091,1610612765,Detroit Pistons,1610612744,Golden State Warriors,14,1,-1,0.057999999999999996,28,5,-4,1,1
0022200092,1610612759,San Antonio Spurs,1610612750,Minnesota Timberwolves,9,6,0,0.014999999999999958,18,7,-5,9,1
0022200093,1610612742,Dallas Mavericks,1610612753,Orlando Magic,9,-5,-4,0.03699999999999998,18,-10,8,-8,1
0022200094,1610612756,Phoenix Suns,1610612745,Houston Rockets,15,11,7,0.09900000000000003,30,-13,2,-3,1
0022200095,1610612747,Los Angeles Lakers,1610612743,Denver Nuggets,11,0,-3,0.05199999999999999,22,3,2,0,1
0022200096,1610612766,Charlotte Hornets,1610612758,Sacramento Kings,-7,5,2,0.07700000000000001,-14,-4,3,2,0
0022200097,1610612764,Washington Wizards,1610612755,Philadelphia 76ers,-7,-4,1,-0.08500000000000008,-14,4,-6,2,0
0022200098,1610612751,Brooklyn Nets,1610612754,Indiana Pacers,7,3,4,0.06700000000000006,14,1,0,-4,1
0022200099,1610612761,Toronto Raptors,1610612737,Atlanta Hawks,30,-3,5,0.035999999999999976,60,7,12,-11,1
0022200100,1610612749,Milwaukee Bucks,1610612765,Detroit Pistons,2,1,2,-0.009000000000000008,4,7,-4,4,1
0022200101,1610612762,Utah Jazz,1610612763,Memphis Grizzlies,16,12,2,0.059,32,-4,2,0,1
0022200102,1610612746,LA Clippers,1610612745,Houston Rockets,2,6,2,0.03899999999999998,4,2,-2,-1,1
0022200103,1610612751,Brooklyn Nets,1610612741,Chicago Bulls,-9,7,3,0.04799999999999999,-18,-6,-4,8,0
0022200104,1610612748,Miami Heat,1610612744,Golden State Warriors,7,1,-2,-0.009000000000000008,14,-2,-1,-5,1
0022200105,1610612760,Oklahoma City Thunder,1610612753,Orlando Magic,8,8,-1,0.025999999999999968,16,-13,6,-8,1
0022200106,1610612756,Phoenix Suns,1610612750,Minnesota Timberwolves,9,7,4,0.03600000000000003,18,-8,4,-7,1
0022200107,1610612739,Cleveland Cavaliers,1610612738,Boston Celtics,1,-2,-5,0.01100000000000001,2,-1,1,-3,1
0022200108,1610612755,Philadelphia 76ers,1610612764,Washington Wizards,-10,-2,-8,-0.11299999999999993,-20,-11,-1,0,0
0022200109,1610612748,Miami Heat,1610612758,Sacramento Kings,3,-2,2,0.017000000000000015,6,7,1,-1,1
0022200110,1610612752,New York Knicks,1610612737,Atlanta Hawks,-13,-5,5,0.0,-26,1,-8,8,0
0022200111,1610612741,Chicago Bulls,1610612766,Charlotte Hornets,18,6,-3,0.04099999999999998,36,4,-6,3,1
0022200112,1610612745,Houston Rockets,1610612746,LA Clippers,-8,-3,-1,-0.068,-16,7,-1,4,0
0022200113,1610612749,Milwaukee Bucks,1610612765,Detroit Pistons,25,6,2,0.049000000000000044,50,17,10,-5,1
0022200114,1610612759,San Antonio Spurs,1610612761,Toronto Raptors,-43,-2,0,-0.14400000000000002,-86,-4,-13,12,0
0022200115,1610612742,Dallas Mavericks,1610612762,Utah Jazz,3,-8,3,0.035999999999999976,6,-3,3,-5,1
0022200116,1610612757,Portland Trail Blazers,1610612763,Memphis Grizzlies,-5,-1,-2,-0.05399999999999999,-10,0,-2,5,0
0022200117,1610612747,Los Angeles Lakers,1610612740,New Orleans Pelicans,3,-5,3,-0.0020000000000000018,6,5,-4,4,1
0022200118,1610612753,Orlando Magic,1610612744,Golden State Warriors,1,-11,3,0.02300000000000002,2,11,4,5,1
0022200119,1610612760,Oklahoma City Thunder,1610612743,Denver Nuggets,-12,-13,3,-0.052000000000000046,-24,-7,4,-10,0
0022200120,1610612765,Detroit Pistons,1610612739,Cleveland Cavaliers,-24,-14,-7,-0.17000000000000004,-48,-13,5,0,0
0022200121,1610612754,Indiana Pacers,1610612748,Miami Heat,2,11,3,0.08000000000000002,4,0,-3,0,1
0022200122,1610612755,Philadelphia 76ers,1610612752,New York Knicks,-2,3,0,-0.08500000000000002,-4,-6,7,-7,0
0022200123,1610612764,Washington Wizards,1610612751,Brooklyn Nets,-42,-14,-4,-0.19500000000000006,-84,-9,-4,4,0
0022200124,1610612738,Boston Celtics,1610612741,Chicago Bulls,4,3,2,-0.02400000000000002,8,2,-3,-3,1
0022200125,1610612763,Memphis Grizzlies,1610612766,Charlotte Hornets,31,12,3,0.126,62,19,-5,1,1
0022200126,1610612759,San Antonio Spurs,1610612746,LA Clippers,-7,-3,-3,-0.04800000000000004,-14,-9,1,-3,0
0022200127,1610612742,Dallas Mavericks,1610612761,Toronto Raptors,1,3,-1,0.063,2,-13,2,0,1
